corey.nixon, 9:06:33.71,Mon 07/16/2018 
corey.nixon, 9:11:52.05,Mon 07/16/2018 
corey.nixon, 9:12:54.37,Mon 07/16/2018 
corey.nixon, 9:15:33.66,Mon 07/16/2018 
corey.nixon, 9:21:51.17,Mon 07/16/2018 
corey.nixon, 9:23:12.13,Mon 07/16/2018 
corey.nixon, 9:26:34.46,Mon 07/16/2018 
Christopher.Tremblay, 9:28:06.33,Mon 07/16/2018 
Christopher.Tremblay, 9:28:11.51,Mon 07/16/2018 
CHristopher.Tremblay, 9:28:42.95,Mon 07/16/2018 
Christopher.Tremblay, 9:28:48.87,Mon 07/16/2018 
Christopher.Tremblay, 9:29:06.47,Mon 07/16/2018 
Christopher.Tremblay, 9:29:10.48,Mon 07/16/2018 
Christopher.Tremblay, 9:29:16.70,Mon 07/16/2018 
CHristopher.Tremblay, 9:29:36.31,Mon 07/16/2018 
Christopher.Tremblay, 9:29:42.04,Mon 07/16/2018 
Christopher.Tremblay, 9:29:42.90,Mon 07/16/2018 
Christopher.Tremblay, 9:30:54.53,Mon 07/16/2018 
Christopher.Tremblay, 9:32:45.61,Mon 07/16/2018 
CHristopher.Tremblay,10:09:04.78,Mon 07/16/2018 
carla.bolick,10:31:06.75,Mon 07/16/2018 
carla.bolick,10:40:51.83,Mon 07/16/2018 
antonio.bennett,10:58:59.72,Mon 07/16/2018 
Christopher.Tremblay,11:08:53.27,Mon 07/16/2018 
Christopher.Tremblay,11:09:05.70,Mon 07/16/2018 
CHristopher.Tremblay,11:09:14.15,Mon 07/16/2018 
Christopher.Tremblay,11:12:29.40,Mon 07/16/2018 
CHristopher.Tremblay,11:14:46.44,Mon 07/16/2018 
CHristopher.Tremblay,11:15:19.92,Mon 07/16/2018 
Christopher.Tremblay,11:16:21.91,Mon 07/16/2018 
Christopher.Tremblay,11:19:00.62,Mon 07/16/2018 
Christopher.Tremblay,11:19:10.72,Mon 07/16/2018 
Christopher.Tremblay,11:19:18.34,Mon 07/16/2018 
Christopher.Tremblay,11:19:47.93,Mon 07/16/2018 
Christopher.Tremblay,11:20:27.62,Mon 07/16/2018 
Christopher.Tremblay,11:21:38.74,Mon 07/16/2018 
Christopher.Tremblay,11:22:28.69,Mon 07/16/2018 
Christopher.Tremblay,11:22:33.09,Mon 07/16/2018 
Christopher.Tremblay,11:22:45.66,Mon 07/16/2018 
CHristopher.Tremblay,11:24:19.87,Mon 07/16/2018 
Christopher.Tremblay,11:25:05.21,Mon 07/16/2018 
Christopher.Tremblay,11:25:10.60,Mon 07/16/2018 
Christopher.Tremblay,11:25:43.30,Mon 07/16/2018 
Christopher.Tremblay,11:26:02.03,Mon 07/16/2018 
Christopher.Tremblay,11:26:24.19,Mon 07/16/2018 
Christopher.Tremblay,11:26:31.00,Mon 07/16/2018 
Christopher.Tremblay,11:27:23.41,Mon 07/16/2018 
Christopher.Tremblay,11:27:57.19,Mon 07/16/2018 
Christopher.Tremblay,11:29:12.35,Mon 07/16/2018 
Pamela.Wilder,11:36:04.08,Mon 07/16/2018 
Pamela.Wilder,11:37:12.20,Mon 07/16/2018 
Christopher.Tremblay,11:37:53.96,Mon 07/16/2018 
Pamela.Wilder,11:37:57.53,Mon 07/16/2018 
Christopher.Tremblay,11:38:01.26,Mon 07/16/2018 
Christopher.Tremblay,11:39:23.61,Mon 07/16/2018 
Christopher.Tremblay,11:41:45.59,Mon 07/16/2018 
Pamela.Wilder,11:44:26.72,Mon 07/16/2018 
Pamela.Wilder,11:44:54.63,Mon 07/16/2018 
Pamela.Wilder,11:48:10.49,Mon 07/16/2018 
Pamela.Wilder,11:48:21.57,Mon 07/16/2018 
Pamela.Wilder,11:48:33.13,Mon 07/16/2018 
Pamela.Wilder,11:57:49.72,Mon 07/16/2018 
carla.bolick,11:58:50.24,Mon 07/16/2018 
carla.bolick,11:59:45.86,Mon 07/16/2018 
Pamela.Wilder,12:03:25.63,Mon 07/16/2018 
patrick.harrison,12:07:13.02,Mon 07/16/2018 
patrick.harrison,12:08:07.96,Mon 07/16/2018 
patrick.harrison,12:08:14.58,Mon 07/16/2018 
patrick.harrison,12:08:51.65,Mon 07/16/2018 
patrick.harrison,12:13:30.60,Mon 07/16/2018 
CHristopher.Tremblay,12:52:49.35,Mon 07/16/2018 
Christopher.Tremblay,12:52:57.15,Mon 07/16/2018 
Christopher.Tremblay,12:53:05.76,Mon 07/16/2018 
Pamela.Wilder,12:53:50.09,Mon 07/16/2018 
Christopher.Tremblay,12:53:53.93,Mon 07/16/2018 
Christopher.Tremblay,12:54:01.10,Mon 07/16/2018 
Christopher.Tremblay,12:54:04.91,Mon 07/16/2018 
Christopher.Tremblay,12:55:55.13,Mon 07/16/2018 
corey.nixon,12:57:57.77,Mon 07/16/2018 
Pamela.Wilder,12:59:02.50,Mon 07/16/2018 
Christopher.Tremblay,12:59:32.08,Mon 07/16/2018 
corey.nixon,12:59:45.25,Mon 07/16/2018 
Christopher.Tremblay,12:59:56.91,Mon 07/16/2018 
corey.nixon,12:59:57.08,Mon 07/16/2018 
Christopher.Tremblay,13:00:35.43,Mon 07/16/2018 
Christopher.Tremblay,13:01:48.51,Mon 07/16/2018 
Christopher.Tremblay,13:01:56.97,Mon 07/16/2018 
Christopher.Tremblay,13:02:02.82,Mon 07/16/2018 
Christopher.Tremblay,13:03:59.62,Mon 07/16/2018 
Christopher.Tremblay,13:04:04.78,Mon 07/16/2018 
corey.nixon,13:04:19.34,Mon 07/16/2018 
Christopher.Tremblay,13:05:58.84,Mon 07/16/2018 
Christopher.Tremblay,13:06:21.43,Mon 07/16/2018 
Christopher.Tremblay,13:06:24.54,Mon 07/16/2018 
corey.nixon,13:07:49.61,Mon 07/16/2018 
corey.nixon,13:08:03.03,Mon 07/16/2018 
Christopher.Tremblay,13:08:19.29,Mon 07/16/2018 
corey.nixon,13:08:21.47,Mon 07/16/2018 
Pamela.Wilder,13:38:36.79,Mon 07/16/2018 
Pamela.Wilder,13:40:39.14,Mon 07/16/2018 
Pamela.Wilder,13:42:03.93,Mon 07/16/2018 
Pamela.Wilder,13:43:04.38,Mon 07/16/2018 
Pamela.Wilder,13:44:59.96,Mon 07/16/2018 
Pamela.Wilder,14:48:43.80,Mon 07/16/2018 
Pamela.Wilder,15:03:49.41,Mon 07/16/2018 
Christopher.Tremblay,15:17:10.49,Mon 07/16/2018 
corey.nixon,15:20:38.55,Mon 07/16/2018 
corey.nixon,15:23:15.64,Mon 07/16/2018 
corey.nixon,15:27:26.86,Mon 07/16/2018 
corey.nixon,15:28:41.79,Mon 07/16/2018 
corey.nixon,15:32:32.77,Mon 07/16/2018 
corey.nixon,15:33:27.32,Mon 07/16/2018 
corey.nixon,15:37:10.48,Mon 07/16/2018 
corey.nixon,15:38:23.45,Mon 07/16/2018 
stephen.lupton,16:36:26.39,Mon 07/16/2018 
corey.nixon,16:54:28.08,Mon 07/16/2018 
corey.nixon,16:54:43.04,Mon 07/16/2018 
corey.nixon,16:57:19.30,Mon 07/16/2018 
corey.nixon,16:57:27.46,Mon 07/16/2018 
corey.nixon,17:00:08.33,Mon 07/16/2018 
corey.nixon,17:02:36.74,Mon 07/16/2018 
corey.nixon,17:02:59.41,Mon 07/16/2018 
corey.nixon,17:03:10.31,Mon 07/16/2018 
corey.nixon,17:10:02.04,Mon 07/16/2018 
Pamela.Wilder, 7:27:11.83,Tue 07/17/2018 
Pamela.Wilder, 7:30:38.68,Tue 07/17/2018 
Pamela.Wilder, 7:31:01.90,Tue 07/17/2018 
Pamela.Wilder, 7:31:58.29,Tue 07/17/2018 
antonio.bennett, 8:13:30.90,Tue 07/17/2018 
antonio.bennett, 8:14:07.59,Tue 07/17/2018 
antonio.bennett, 8:35:23.48,Tue 07/17/2018 
Pamela.Wilder, 9:14:21.20,Tue 07/17/2018 
patrick.harrison, 9:17:08.13,Tue 07/17/2018 
patrick.harrison, 9:17:12.00,Tue 07/17/2018 
patrick.harrison, 9:17:30.39,Tue 07/17/2018 
patrick.harrison, 9:17:36.70,Tue 07/17/2018 
patrick.harrison, 9:17:54.39,Tue 07/17/2018 
patrick.harrison, 9:18:01.06,Tue 07/17/2018 
patrick.harrison, 9:18:13.43,Tue 07/17/2018 
patrick.harrison, 9:18:32.64,Tue 07/17/2018 
patrick.harrison, 9:22:10.82,Tue 07/17/2018 
patrick.harrison, 9:23:02.64,Tue 07/17/2018 
patrick.harrison, 9:23:05.97,Tue 07/17/2018 
patrick.harrison, 9:23:11.68,Tue 07/17/2018 
patrick.harrison, 9:23:14.86,Tue 07/17/2018 
patrick.harrison, 9:23:18.58,Tue 07/17/2018 
patrick.harrison, 9:23:22.76,Tue 07/17/2018 
patrick.harrison, 9:23:26.59,Tue 07/17/2018 
Pamela.Wilder, 9:23:30.24,Tue 07/17/2018 
patrick.harrison, 9:30:13.65,Tue 07/17/2018 
patrick.harrison, 9:30:17.63,Tue 07/17/2018 
patrick.harrison, 9:33:47.52,Tue 07/17/2018 
patrick.harrison, 9:33:49.30,Tue 07/17/2018 
patrick.harrison, 9:34:06.61,Tue 07/17/2018 
patrick.harrison, 9:34:10.40,Tue 07/17/2018 
patrick.harrison, 9:34:15.73,Tue 07/17/2018 
patrick.harrison, 9:34:19.34,Tue 07/17/2018 
patrick.harrison, 9:34:40.08,Tue 07/17/2018 
patrick.harrison, 9:36:21.37,Tue 07/17/2018 
antonio.bennett, 9:54:09.08,Tue 07/17/2018 
antonio.bennett, 9:54:32.65,Tue 07/17/2018 
antonio.bennett, 9:55:27.94,Tue 07/17/2018 
antonio.bennett, 9:56:06.29,Tue 07/17/2018 
antonio.bennett, 9:59:19.26,Tue 07/17/2018 
doug.rogers,10:03:52.72,Tue 07/17/2018 
antonio.bennett,10:19:09.46,Tue 07/17/2018 
antonio.bennett,10:20:08.52,Tue 07/17/2018 
antonio.bennett,10:20:42.26,Tue 07/17/2018 
antonio.bennett,10:21:16.08,Tue 07/17/2018 
antonio.bennett,10:23:27.36,Tue 07/17/2018 
antonio.bennett,10:23:46.99,Tue 07/17/2018 
antonio.bennett,10:24:05.26,Tue 07/17/2018 
antonio.bennett,10:24:34.18,Tue 07/17/2018 
Pamela.Wilder,10:27:39.83,Tue 07/17/2018 
Pamela.Wilder,10:28:19.18,Tue 07/17/2018 
Pamela.Wilder,10:39:19.44,Tue 07/17/2018 
Pamela.Wilder,10:42:06.09,Tue 07/17/2018 
Pamela.Wilder,10:44:34.47,Tue 07/17/2018 
Pamela.Wilder,10:45:21.48,Tue 07/17/2018 
Pamela.Wilder,11:19:13.68,Tue 07/17/2018 
Pamela.Wilder,11:20:17.05,Tue 07/17/2018 
antonio.bennett,11:24:56.47,Tue 07/17/2018 
